       Step     Time          Energy          fmax
LBFGS:    0 03:45:29      -35.153061        0.532694
LBFGS:    1 03:45:38      -35.169476        0.478822
LBFGS:    2 03:45:47      -35.237116        0.371377
LBFGS:    3 03:45:57      -35.245221        0.332052
LBFGS:    4 03:46:06      -35.325907        0.269134
LBFGS:    5 03:46:16      -35.414401        0.380738
LBFGS:    6 03:46:25      -35.446313        0.236529
LBFGS:    7 03:46:34      -35.465554        0.137063
LBFGS:    8 03:46:44      -35.474711        0.045588
LBFGS:    9 03:46:53      -35.474922        0.045846
LBFGS:   10 03:47:03      -35.492273        0.100765
LBFGS:   11 03:47:12      -35.502536        0.090523
LBFGS:   12 03:47:22      -35.505639        0.045228
LBFGS:   13 03:47:31      -35.506592        0.011354
LBFGS:   14 03:47:40      -35.506633        0.005417
