       Step     Time          Energy          fmax
LBFGS:    0 08:42:46      -35.187359        0.334406
LBFGS:    1 08:42:55      -35.198985        0.316126
LBFGS:    2 08:43:04      -35.227857        0.541520
LBFGS:    3 08:43:14      -35.284654        0.224692
LBFGS:    4 08:43:23      -35.292254        0.225810
LBFGS:    5 08:43:32      -35.298624        0.215167
LBFGS:    6 08:43:42      -35.304759        0.177779
LBFGS:    7 08:43:51      -35.311885        0.115838
LBFGS:    8 08:44:00      -35.314533        0.140392
LBFGS:    9 08:44:10      -35.316680        0.152718
LBFGS:   10 08:44:19      -35.321343        0.160344
LBFGS:   11 08:44:28      -35.328357        0.141084
LBFGS:   12 08:44:38      -35.335337        0.107235
LBFGS:   13 08:44:47      -35.339587        0.064901
LBFGS:   14 08:44:56      -35.340342        0.034389
LBFGS:   15 08:45:06      -35.340519        0.033124
LBFGS:   16 08:45:15      -35.340911        0.041340
LBFGS:   17 08:45:25      -35.341766        0.051173
LBFGS:   18 08:45:34      -35.343657        0.061408
LBFGS:   19 08:45:43      -35.346847        0.064425
LBFGS:   20 08:45:53      -35.350568        0.060866
LBFGS:   21 08:46:02      -35.352141        0.028705
LBFGS:   22 08:46:11      -35.352397        0.006193
