       Step     Time          Energy          fmax
LBFGS:    0 03:59:26      -35.103084        0.657574
LBFGS:    1 03:59:35      -35.134893        0.600912
LBFGS:    2 03:59:44      -35.292668        0.746235
LBFGS:    3 03:59:54      -35.329990        0.550662
LBFGS:    4 04:00:03      -35.386209        0.426761
LBFGS:    5 04:00:13      -35.511369        0.275703
LBFGS:    6 04:00:22      -35.518201        0.182823
LBFGS:    7 04:00:32      -35.523955        0.152402
LBFGS:    8 04:00:41      -35.530378        0.194378
LBFGS:    9 04:00:51      -35.540757        0.211619
LBFGS:   10 04:01:00      -35.556374        0.168341
LBFGS:   11 04:01:10      -35.566124        0.096576
LBFGS:   12 04:01:19      -35.568537        0.050363
LBFGS:   13 04:01:28      -35.569073        0.032375
LBFGS:   14 04:01:38      -35.569237        0.036039
LBFGS:   15 04:01:47      -35.569664        0.041556
LBFGS:   16 04:01:57      -35.570631        0.048121
LBFGS:   17 04:02:06      -35.572828        0.054110
LBFGS:   18 04:02:16      -35.576687        0.063978
LBFGS:   19 04:02:25      -35.581076        0.048875
LBFGS:   20 04:02:35      -35.582282        0.020208
LBFGS:   21 04:02:44      -35.582539        0.003091
