       Step     Time          Energy          fmax
LBFGS:    0 20:40:12      -35.057388        0.718974
LBFGS:    1 20:40:22      -35.109728        0.683625
LBFGS:    2 20:40:32      -35.250242        0.960176
LBFGS:    3 20:40:41      -35.446046        0.373018
LBFGS:    4 20:40:51      -35.468675        0.364232
LBFGS:    5 20:41:00      -35.482859        0.338759
LBFGS:    6 20:41:09      -35.498487        0.272741
LBFGS:    7 20:41:19      -35.513745        0.166714
LBFGS:    8 20:41:28      -35.520436        0.208377
LBFGS:    9 20:41:37      -35.525133        0.221021
LBFGS:   10 20:41:47      -35.534171        0.213055
LBFGS:   11 20:41:56      -35.545152        0.158797
LBFGS:   12 20:42:06      -35.553309        0.087700
LBFGS:   13 20:42:15      -35.556012        0.031413
LBFGS:   14 20:42:25      -35.556193        0.014178
LBFGS:   15 20:42:34      -35.556218        0.013551
LBFGS:   16 20:42:43      -35.556318        0.018812
LBFGS:   17 20:42:53      -35.556509        0.025088
LBFGS:   18 20:43:02      -35.556965        0.032891
LBFGS:   19 20:43:12      -35.557718        0.035686
LBFGS:   20 20:43:21      -35.558499        0.024983
LBFGS:   21 20:43:31      -35.558801        0.010285
LBFGS:   22 20:43:40      -35.558852        0.001302
