       Step     Time          Energy          fmax
LBFGS:    0 02:10:54      -35.091152        0.306302
LBFGS:    1 02:11:03      -35.097392        0.275661
LBFGS:    2 02:11:13      -35.126778        0.250359
LBFGS:    3 02:11:22      -35.130889        0.237714
LBFGS:    4 02:11:32      -35.125801        0.480691
LBFGS:    5 02:11:41      -35.185354        0.105395
LBFGS:    6 02:11:51      -35.195587        0.072460
LBFGS:    7 02:12:00      -35.197658        0.098814
LBFGS:    8 02:12:09      -35.198449        0.090732
LBFGS:    9 02:12:19      -35.206365        0.099844
LBFGS:   10 02:12:28      -35.210683        0.095355
LBFGS:   11 02:12:37      -35.216887        0.072460
LBFGS:   12 02:12:47      -35.218374        0.044078
LBFGS:   13 02:12:56      -35.218925        0.044818
LBFGS:   14 02:13:06      -35.219322        0.048136
LBFGS:   15 02:13:15      -35.220006        0.053153
LBFGS:   16 02:13:24      -35.221726        0.063865
LBFGS:   17 02:13:34      -35.225834        0.099787
LBFGS:   18 02:13:43      -35.232944        0.115846
LBFGS:   19 02:13:52      -35.238075        0.076438
LBFGS:   20 02:14:02      -35.240201        0.023639
LBFGS:   21 02:14:11      -35.240441        0.001983
