       Step     Time          Energy          fmax
LBFGS:    0 10:13:16      -35.198445        0.587320
LBFGS:    1 10:13:25      -35.226975        0.543524
LBFGS:    2 10:13:34      -35.378015        0.760086
LBFGS:    3 10:13:44      -35.423690        0.484226
LBFGS:    4 10:13:53      -35.450090        0.425980
LBFGS:    5 10:14:02      -35.522379        0.261691
LBFGS:    6 10:14:12      -35.535599        0.131514
LBFGS:    7 10:14:21      -35.538195        0.140502
LBFGS:    8 10:14:31      -35.554875        0.202331
LBFGS:    9 10:14:40      -35.568331        0.190237
LBFGS:   10 10:14:49      -35.579603        0.101765
LBFGS:   11 10:14:59      -35.582031        0.043810
LBFGS:   12 10:15:08      -35.582563        0.030198
LBFGS:   13 10:15:17      -35.582695        0.031475
LBFGS:   14 10:15:27      -35.583314        0.039373
LBFGS:   15 10:15:36      -35.584433        0.050270
LBFGS:   16 10:15:46      -35.587005        0.063008
LBFGS:   17 10:15:55      -35.590798        0.061312
LBFGS:   18 10:16:04      -35.593594        0.036051
LBFGS:   19 10:16:14      -35.594391        0.013071
LBFGS:   20 10:16:23      -35.594549        0.000991
