       Step     Time          Energy          fmax
LBFGS:    0 04:20:35      -34.878764        0.757842
LBFGS:    1 04:20:45      -34.934328        0.723131
LBFGS:    2 04:20:54      -35.237504        0.894795
LBFGS:    3 04:21:04      -35.347549        0.474461
LBFGS:    4 04:21:13      -35.372570        0.460092
LBFGS:    5 04:21:23      -35.408895        0.381492
LBFGS:    6 04:21:32      -35.428869        0.280875
LBFGS:    7 04:21:41      -35.445097        0.196196
LBFGS:    8 04:21:51      -35.449803        0.224639
LBFGS:    9 04:22:00      -35.459865        0.247318
LBFGS:   10 04:22:10      -35.473824        0.223485
LBFGS:   11 04:22:19      -35.487069        0.136387
LBFGS:   12 04:22:28      -35.493601        0.057131
LBFGS:   13 04:22:38      -35.494709        0.014663
LBFGS:   14 04:22:47      -35.494748        0.012468
LBFGS:   15 04:22:57      -35.494783        0.012778
LBFGS:   16 04:23:06      -35.494883        0.012913
LBFGS:   17 04:23:16      -35.495103        0.016437
LBFGS:   18 04:23:25      -35.495572        0.022101
LBFGS:   19 04:23:35      -35.496273        0.023885
LBFGS:   20 04:23:44      -35.496881        0.016025
LBFGS:   21 04:23:53      -35.497077        0.005101
