       Step     Time          Energy          fmax
LBFGS:    0 23:04:57      -35.303312        0.617998
LBFGS:    1 23:05:07      -35.345578        0.580135
LBFGS:    2 23:05:17      -35.450794        0.645403
LBFGS:    3 23:05:27      -35.552646        0.195489
LBFGS:    4 23:05:36      -35.560812        0.175472
LBFGS:    5 23:05:46      -35.563460        0.170926
LBFGS:    6 23:05:55      -35.568783        0.152683
LBFGS:    7 23:06:04      -35.576110        0.139015
LBFGS:    8 23:06:14      -35.582175        0.160851
LBFGS:    9 23:06:23      -35.585136        0.152076
LBFGS:   10 23:06:33      -35.587554        0.129506
LBFGS:   11 23:06:42      -35.590869        0.083802
LBFGS:   12 23:06:52      -35.593227        0.055399
LBFGS:   13 23:07:01      -35.594087        0.025533
LBFGS:   14 23:07:11      -35.594211        0.010936
LBFGS:   15 23:07:20      -35.594226        0.009702
