       Step     Time          Energy          fmax
LBFGS:    0 21:19:16      -35.321798        0.431794
LBFGS:    1 21:19:25      -35.342339        0.411234
LBFGS:    2 21:19:35      -35.371146        0.602111
LBFGS:    3 21:19:44      -35.459862        0.194493
LBFGS:    4 21:19:54      -35.467968        0.175820
LBFGS:    5 21:20:03      -35.470763        0.169416
LBFGS:    6 21:20:12      -35.474800        0.148941
LBFGS:    7 21:20:22      -35.481240        0.131056
LBFGS:    8 21:20:31      -35.485943        0.158680
LBFGS:    9 21:20:41      -35.488747        0.160935
LBFGS:   10 21:20:50      -35.491745        0.147852
LBFGS:   11 21:20:59      -35.496474        0.107769
LBFGS:   12 21:21:09      -35.500704        0.089329
LBFGS:   13 21:21:18      -35.502714        0.049961
LBFGS:   14 21:21:28      -35.503071        0.027216
LBFGS:   15 21:21:38      -35.503182        0.029226
LBFGS:   16 21:21:47      -35.503429        0.038226
LBFGS:   17 21:21:56      -35.503990        0.051686
LBFGS:   18 21:22:06      -35.505251        0.068415
LBFGS:   19 21:22:16      -35.507394        0.074821
LBFGS:   20 21:22:25      -35.509538        0.051778
LBFGS:   21 21:22:35      -35.510416        0.017392
LBFGS:   22 21:22:44      -35.510539        0.002316
