       Step     Time          Energy          fmax
LBFGS:    0 02:03:58      -34.882989        0.165025
LBFGS:    1 02:04:08      -34.884986        0.160537
LBFGS:    2 02:04:17      -34.903459        0.257629
LBFGS:    3 02:04:27      -34.912155        0.113260
LBFGS:    4 02:04:36      -34.913723        0.125043
LBFGS:    5 02:04:45      -34.919348        0.155737
LBFGS:    6 02:04:55      -34.927796        0.171285
LBFGS:    7 02:05:04      -34.941946        0.152588
LBFGS:    8 02:05:13      -34.947575        0.107690
LBFGS:    9 02:05:22      -34.951175        0.070830
LBFGS:   10 02:05:32      -34.951902        0.056852
LBFGS:   11 02:05:41      -34.952401        0.045006
LBFGS:   12 02:05:51      -34.952767        0.032940
LBFGS:   13 02:06:00      -34.953160        0.034158
LBFGS:   14 02:06:09      -34.953354        0.034439
LBFGS:   15 02:06:18      -34.953480        0.031504
LBFGS:   16 02:06:28      -34.953655        0.027456
LBFGS:   17 02:06:37      -34.954078        0.039398
LBFGS:   18 02:06:46      -34.954898        0.049482
LBFGS:   19 02:06:55      -34.956156        0.045155
LBFGS:   20 02:07:05      -34.957165        0.021347
LBFGS:   21 02:07:14      -34.957364        0.004484
