       Step     Time          Energy          fmax
LBFGS:    0 06:20:21      -35.129117        0.526141
LBFGS:    1 06:20:32      -35.144503        0.473089
LBFGS:    2 06:20:41      -35.207036        0.336276
LBFGS:    3 06:20:51      -35.213111        0.293952
LBFGS:    4 06:21:00      -35.251928        0.188808
LBFGS:    5 06:21:10      -35.307281        0.277459
LBFGS:    6 06:21:19      -35.363525        0.376601
LBFGS:    7 06:21:29      -35.381041        0.316004
LBFGS:    8 06:21:38      -35.399861        0.161022
LBFGS:    9 06:21:48      -35.403272        0.145477
LBFGS:   10 06:21:57      -35.409096        0.126521
LBFGS:   11 06:22:07      -35.420873        0.076320
LBFGS:   12 06:22:16      -35.424917        0.072862
LBFGS:   13 06:22:25      -35.426019        0.057219
LBFGS:   14 06:22:35      -35.426300        0.050500
LBFGS:   15 06:22:44      -35.427393        0.050445
LBFGS:   16 06:22:53      -35.429723        0.075560
LBFGS:   17 06:23:03      -35.435217        0.107171
LBFGS:   18 06:23:12      -35.443549        0.117199
LBFGS:   19 06:23:22      -35.451485        0.097966
LBFGS:   20 06:23:31      -35.455592        0.035086
LBFGS:   21 06:23:41      -35.456313        0.005735
