       Step     Time          Energy          fmax
LBFGS:    0 00:11:27      -33.940955        1.104806
LBFGS:    1 00:11:36      -34.026129        1.004712
LBFGS:    2 00:11:46      -34.329741        1.163735
LBFGS:    3 00:11:55      -34.427048        0.700083
LBFGS:    4 00:12:05      -34.495777        0.649739
LBFGS:    5 00:12:14      -34.992476        0.314351
LBFGS:    6 00:12:24      -35.000815        0.249327
LBFGS:    7 00:12:34      -35.023046        0.289158
LBFGS:    8 00:12:44      -35.032445        0.285898
LBFGS:    9 00:12:54      -35.081737        0.108870
LBFGS:   10 00:13:04      -35.085768        0.044186
LBFGS:   11 00:13:14      -35.086394        0.019052
LBFGS:   12 00:13:24      -35.086446        0.017968
LBFGS:   13 00:13:34      -35.086533        0.020352
LBFGS:   14 00:13:44      -35.086772        0.024356
LBFGS:   15 00:13:54      -35.087315        0.029145
LBFGS:   16 00:14:04      -35.088423        0.037820
LBFGS:   17 00:14:13      -35.089996        0.038935
LBFGS:   18 00:14:23      -35.091120        0.022002
LBFGS:   19 00:14:33      -35.091376        0.006350
