       Step     Time          Energy          fmax
LBFGS:    0 22:58:47      -35.326698        0.560701
LBFGS:    1 22:58:57      -35.360985        0.528253
LBFGS:    2 22:59:06      -35.444472        0.663032
LBFGS:    3 22:59:15      -35.546837        0.225062
LBFGS:    4 22:59:25      -35.556135        0.211402
LBFGS:    5 22:59:34      -35.560179        0.202613
LBFGS:    6 22:59:44      -35.566565        0.172642
LBFGS:    7 22:59:53      -35.574337        0.142821
LBFGS:    8 23:00:02      -35.579591        0.172627
LBFGS:    9 23:00:12      -35.582653        0.174607
LBFGS:   10 23:00:21      -35.586612        0.157777
LBFGS:   11 23:00:31      -35.592078        0.109634
LBFGS:   12 23:00:40      -35.596241        0.073748
LBFGS:   13 23:00:49      -35.597696        0.033481
LBFGS:   14 23:00:59      -35.597864        0.017221
LBFGS:   15 23:01:08      -35.597905        0.017555
LBFGS:   16 23:01:18      -35.598012        0.024118
LBFGS:   17 23:01:27      -35.598244        0.033555
LBFGS:   18 23:01:37      -35.598783        0.045947
LBFGS:   19 23:01:46      -35.599719        0.052269
LBFGS:   20 23:01:56      -35.600717        0.039282
LBFGS:   21 23:02:05      -35.601198        0.014624
LBFGS:   22 23:02:15      -35.601277        0.002166
