       Step     Time          Energy          fmax
LBFGS:    0 17:55:17      -34.788882        0.141883
LBFGS:    1 17:55:27      -34.790585        0.134154
LBFGS:    2 17:55:36      -34.817896        0.303910
LBFGS:    3 17:55:46      -34.825404        0.235070
LBFGS:    4 17:55:55      -34.832490        0.185918
LBFGS:    5 17:56:05      -34.851525        0.064975
LBFGS:    6 17:56:14      -34.858965        0.119555
LBFGS:    7 17:56:24      -34.860817        0.125580
LBFGS:    8 17:56:33      -34.864833        0.134116
LBFGS:    9 17:56:43      -34.869826        0.142020
LBFGS:   10 17:56:52      -34.872812        0.118234
LBFGS:   11 17:57:01      -34.878969        0.054496
LBFGS:   12 17:57:10      -34.880009        0.031612
LBFGS:   13 17:57:20      -34.880150        0.038018
LBFGS:   14 17:57:29      -34.880304        0.041302
LBFGS:   15 17:57:39      -34.881175        0.055152
LBFGS:   16 17:57:48      -34.882600        0.066988
LBFGS:   17 17:57:58      -34.884952        0.065513
LBFGS:   18 17:58:07      -34.886674        0.041755
LBFGS:   19 17:58:16      -34.887566        0.013722
LBFGS:   20 17:58:26      -34.887729        0.005141
