       Step     Time          Energy          fmax
LBFGS:    0 01:06:34      -35.078219        0.368890
LBFGS:    1 01:06:43      -35.085824        0.328861
LBFGS:    2 01:06:53      -35.114627        0.210276
LBFGS:    3 01:07:02      -35.117052        0.195606
LBFGS:    4 01:07:11      -35.159840        0.132146
LBFGS:    5 01:07:21      -35.183362        0.168088
LBFGS:    6 01:07:30      -35.192868        0.133369
LBFGS:    7 01:07:40      -35.194478        0.120046
LBFGS:    8 01:07:49      -35.196943        0.093061
LBFGS:    9 01:07:59      -35.198819        0.084589
LBFGS:   10 01:08:08      -35.204770        0.082596
LBFGS:   11 01:08:17      -35.207518        0.056931
LBFGS:   12 01:08:27      -35.208329        0.049759
LBFGS:   13 01:08:36      -35.208545        0.050787
LBFGS:   14 01:08:46      -35.208991        0.056536
LBFGS:   15 01:08:55      -35.210206        0.072204
LBFGS:   16 01:09:05      -35.213294        0.100357
LBFGS:   17 01:09:14      -35.220359        0.123841
LBFGS:   18 01:09:24      -35.225847        0.113782
LBFGS:   19 01:09:33      -35.232936        0.086324
LBFGS:   20 01:09:42      -35.239479        0.022312
LBFGS:   21 01:09:52      -35.240210        0.003958
