       Step     Time          Energy          fmax
LBFGS:    0 04:49:21      -35.170170        0.462064
LBFGS:    1 04:49:30      -35.183755        0.418929
LBFGS:    2 04:49:40      -35.249511        0.412855
LBFGS:    3 04:49:49      -35.260390        0.368511
LBFGS:    4 04:49:58      -35.359694        0.226149
LBFGS:    5 04:50:08      -35.364312        0.487683
LBFGS:    6 04:50:17      -35.420887        0.155313
LBFGS:    7 04:50:26      -35.428360        0.131599
LBFGS:    8 04:50:36      -35.432749        0.110885
LBFGS:    9 04:50:45      -35.434088        0.097660
LBFGS:   10 04:50:55      -35.437805        0.115718
LBFGS:   11 04:51:04      -35.442497        0.118736
LBFGS:   12 04:51:13      -35.449094        0.091487
LBFGS:   13 04:51:23      -35.452201        0.057803
LBFGS:   14 04:51:32      -35.453082        0.052421
LBFGS:   15 04:51:41      -35.453487        0.055387
LBFGS:   16 04:51:51      -35.454092        0.059835
LBFGS:   17 04:52:00      -35.455658        0.068943
LBFGS:   18 04:52:10      -35.459134        0.095330
LBFGS:   19 04:52:19      -35.465464        0.120336
LBFGS:   20 04:52:28      -35.471908        0.096545
LBFGS:   21 04:52:38      -35.475154        0.042730
LBFGS:   22 04:52:47      -35.475967        0.006966
