       Step     Time          Energy          fmax
LBFGS:    0 20:37:38      -34.213632        0.268097
LBFGS:    1 20:37:47      -34.217743        0.255792
LBFGS:    2 20:37:56      -34.262537        0.285539
LBFGS:    3 20:38:06      -34.267516        0.300808
LBFGS:    4 20:38:15      -34.302758        0.302124
LBFGS:    5 20:38:25      -34.332538        0.277083
LBFGS:    6 20:38:34      -34.353905        0.074301
LBFGS:    7 20:38:44      -34.361831        0.059964
LBFGS:    8 20:38:54      -34.362967        0.044656
LBFGS:    9 20:39:03      -34.363499        0.043653
LBFGS:   10 20:39:13      -34.363602        0.042441
LBFGS:   11 20:39:22      -34.364177        0.039521
LBFGS:   12 20:39:31      -34.364377        0.037847
LBFGS:   13 20:39:41      -34.366586        0.014407
LBFGS:   14 20:39:50      -34.366595        0.006604
