       Step     Time          Energy          fmax
LBFGS:    0 02:25:30      -31.983443        1.684522
LBFGS:    1 02:25:40      -32.159375        1.535584
LBFGS:    2 02:25:50      -32.528765        1.355250
LBFGS:    3 02:26:00      -32.686323        0.506931
LBFGS:    4 02:26:10      -32.719815        0.383073
LBFGS:    5 02:26:20      -32.746941        0.531203
LBFGS:    6 02:26:30      -32.796165        0.651335
LBFGS:    7 02:26:41      -32.925613        0.729737
LBFGS:    8 02:26:51      -33.096346        0.842469
LBFGS:    9 02:27:01      -33.225661        0.861639
LBFGS:   10 02:27:11      -33.327540        0.791479
LBFGS:   11 02:27:20      -33.602744        0.964250
LBFGS:   12 02:27:30      -33.737392        0.890365
LBFGS:   13 02:27:40      -33.862549        0.695228
LBFGS:   14 02:27:50      -34.018996        0.496812
LBFGS:   15 02:28:00      -34.120888        0.100896
LBFGS:   16 02:28:10      -34.133573        0.082132
LBFGS:   17 02:28:20      -34.136335        0.021284
LBFGS:   18 02:28:30      -34.136447        0.013729
LBFGS:   19 02:28:41      -34.136470        0.014099
LBFGS:   20 02:28:51      -34.137329        0.021734
LBFGS:   21 02:29:01      -34.138309        0.030259
LBFGS:   22 02:29:11      -34.139712        0.031558
LBFGS:   23 02:29:21      -34.140341        0.016183
LBFGS:   24 02:29:31      -34.140465        0.002829
