       Step     Time          Energy          fmax
LBFGS:    0 18:25:02      -35.307364        0.400667
LBFGS:    1 18:25:12      -35.324227        0.375938
LBFGS:    2 18:25:22      -35.376377        0.349959
LBFGS:    3 18:25:31      -35.407819        0.131148
LBFGS:    4 18:25:41      -35.410573        0.117209
LBFGS:    5 18:25:50      -35.411861        0.112096
LBFGS:    6 18:26:00      -35.414811        0.097379
LBFGS:    7 18:26:09      -35.419174        0.122845
LBFGS:    8 18:26:19      -35.423303        0.133781
LBFGS:    9 18:26:28      -35.425409        0.120146
LBFGS:   10 18:26:38      -35.427010        0.097982
LBFGS:   11 18:26:48      -35.429156        0.078943
LBFGS:   12 18:26:57      -35.430918        0.065791
LBFGS:   13 18:27:07      -35.431789        0.039528
LBFGS:   14 18:27:16      -35.432029        0.025439
LBFGS:   15 18:27:26      -35.432129        0.029997
LBFGS:   16 18:27:35      -35.432369        0.038019
LBFGS:   17 18:27:45      -35.432910        0.050349
LBFGS:   18 18:27:55      -35.434070        0.064402
LBFGS:   19 18:28:05      -35.435856        0.065237
LBFGS:   20 18:28:15      -35.437362        0.039705
LBFGS:   21 18:28:25      -35.437891        0.011518
LBFGS:   22 18:28:35      -35.437954        0.001304
