       Step     Time          Energy          fmax
LBFGS:    0 16:09:44      -35.316923        0.590273
LBFGS:    1 16:09:54      -35.355257        0.555164
LBFGS:    2 16:10:03      -35.450319        0.653396
LBFGS:    3 16:10:12      -35.552368        0.210196
LBFGS:    4 16:10:22      -35.561061        0.193360
LBFGS:    5 16:10:31      -35.564317        0.186783
LBFGS:    6 16:10:41      -35.570172        0.162558
LBFGS:    7 16:10:50      -35.577743        0.142400
LBFGS:    8 16:10:59      -35.583436        0.169116
LBFGS:    9 16:11:09      -35.586468        0.166033
LBFGS:   10 16:11:18      -35.589661        0.145333
LBFGS:   11 16:11:28      -35.594063        0.096629
LBFGS:   12 16:11:37      -35.597281        0.064442
LBFGS:   13 16:11:47      -35.598398        0.029285
LBFGS:   14 16:11:56      -35.598539        0.014046
LBFGS:   15 16:12:05      -35.598565        0.013569
LBFGS:   16 16:12:15      -35.598618        0.018029
LBFGS:   17 16:12:24      -35.598744        0.025372
LBFGS:   18 16:12:34      -35.599037        0.035603
LBFGS:   19 16:12:43      -35.599600        0.043597
LBFGS:   20 16:12:52      -35.600290        0.037615
LBFGS:   21 16:13:02      -35.600684        0.017817
LBFGS:   22 16:13:11      -35.600791        0.002894
