       Step     Time          Energy          fmax
LBFGS:    0 20:37:34      -35.303312        0.617999
LBFGS:    1 20:37:44      -35.345578        0.580136
LBFGS:    2 20:37:54      -35.450795        0.645398
LBFGS:    3 20:38:03      -35.552646        0.195488
LBFGS:    4 20:38:13      -35.560812        0.175469
LBFGS:    5 20:38:22      -35.563460        0.170925
LBFGS:    6 20:38:31      -35.568782        0.152684
LBFGS:    7 20:38:41      -35.576109        0.139013
LBFGS:    8 20:38:50      -35.582175        0.160851
LBFGS:    9 20:38:59      -35.585136        0.152075
LBFGS:   10 20:39:10      -35.587554        0.129505
LBFGS:   11 20:39:19      -35.590869        0.083806
LBFGS:   12 20:39:29      -35.593227        0.055400
LBFGS:   13 20:39:38      -35.594087        0.025535
LBFGS:   14 20:39:47      -35.594211        0.010936
LBFGS:   15 20:39:57      -35.594226        0.009701
