       Step     Time          Energy          fmax
LBFGS:    0 21:10:08      -33.677759        1.248447
LBFGS:    1 21:10:18      -33.770961        1.122792
LBFGS:    2 21:10:28      -34.028702        0.950964
LBFGS:    3 21:10:38      -34.094674        0.485844
LBFGS:    4 21:10:48      -34.122657        0.503170
LBFGS:    5 21:10:57      -34.076568        1.644051
LBFGS:    6 21:11:07      -33.858933        1.090617
LBFGS:    7 21:11:17      -34.114044        1.582877
LBFGS:    8 21:11:27      -34.252934        1.958552
LBFGS:    9 21:11:36      -34.282377        1.917516
LBFGS:   10 21:11:46      -34.318499        1.842652
LBFGS:   11 21:11:56      -34.344894        1.754789
LBFGS:   12 21:12:06      -34.339653        1.755716
LBFGS:   13 21:12:16      -34.357912        1.724367
LBFGS:   14 21:12:26      -34.373246        1.675303
LBFGS:   15 21:12:35      -34.458620        1.389461
LBFGS:   16 21:12:45      -34.614751        0.978455
LBFGS:   17 21:12:55      -34.883770        0.310691
LBFGS:   18 21:13:05      -34.950479        0.098490
LBFGS:   19 21:13:15      -34.956111        0.053792
LBFGS:   20 21:13:24      -34.957532        0.035493
LBFGS:   21 21:13:34      -34.957763        0.028238
LBFGS:   22 21:13:44      -34.957910        0.031923
LBFGS:   23 21:13:54      -34.958313        0.041212
LBFGS:   24 21:14:04      -34.959312        0.055786
LBFGS:   25 21:14:13      -34.961518        0.077345
LBFGS:   26 21:14:23      -34.965034        0.098056
LBFGS:   27 21:14:33      -34.968325        0.074109
LBFGS:   28 21:14:43      -34.970238        0.021171
LBFGS:   29 21:14:53      -34.970374        0.003490
