       Step     Time          Energy          fmax
LBFGS:    0 01:58:02      -35.090864        0.748064
LBFGS:    1 01:58:11      -35.153098        0.708410
LBFGS:    2 01:58:21      -35.181197        1.033951
LBFGS:    3 01:58:31      -35.458066        0.235592
LBFGS:    4 01:58:40      -35.477488        0.168865
LBFGS:    5 01:58:50      -35.480375        0.168612
LBFGS:    6 01:58:59      -35.484219        0.163123
LBFGS:    7 01:59:09      -35.493552        0.139137
LBFGS:    8 01:59:18      -35.502149        0.153620
LBFGS:    9 01:59:28      -35.506693        0.133671
LBFGS:   10 01:59:38      -35.508356        0.110346
LBFGS:   11 01:59:47      -35.510200        0.077983
LBFGS:   12 01:59:57      -35.511743        0.046162
LBFGS:   13 02:00:06      -35.512604        0.022571
LBFGS:   14 02:00:15      -35.512812        0.005680
