       Step     Time          Energy          fmax
LBFGS:    0 21:15:13      -33.892187        1.164256
LBFGS:    1 21:15:23      -33.975690        1.047719
LBFGS:    2 21:15:33      -34.225500        0.932958
LBFGS:    3 21:15:43      -34.286887        0.540768
LBFGS:    4 21:15:53      -34.323705        0.531369
LBFGS:    5 21:16:03      -33.868836        0.715571
LBFGS:    6 21:16:13      -33.753256        1.353673
LBFGS:    7 21:16:23      -33.900580        0.634487
LBFGS:    8 21:16:33      -33.934620        0.691277
LBFGS:    9 21:16:42      -33.903913        0.567951
LBFGS:   10 21:16:53      -33.802539        0.691348
LBFGS:   11 21:17:03      -33.693520        0.818160
LBFGS:   12 21:17:13      -34.128859        0.300876
LBFGS:   13 21:17:23      -34.228439        0.193304
LBFGS:   14 21:17:33      -33.995069        0.590600
LBFGS:   15 21:17:43      -34.228044        0.190287
LBFGS:   16 21:17:52      -34.453567        0.607772
LBFGS:   17 21:18:02      -34.498030        0.893072
LBFGS:   18 21:18:11      -34.521327        0.746841
LBFGS:   19 21:18:21      -34.520427        0.773100
LBFGS:   20 21:18:31      -34.520648        0.753886
LBFGS:   21 21:18:40      -34.520310        0.761530
LBFGS:   22 21:18:50      -34.520944        0.750020
LBFGS:   23 21:18:59      -34.521324        0.746078
LBFGS:   24 21:19:09      -34.523642        0.730222
LBFGS:   25 21:19:18      -34.528338        0.709723
LBFGS:   26 21:19:28      -34.541310        0.672677
LBFGS:   27 21:19:38      -34.571525        0.617656
LBFGS:   28 21:19:47      -34.640643        0.537842
LBFGS:   29 21:19:56      -34.770194        0.417644
LBFGS:   30 21:20:06      -34.887168        0.173974
LBFGS:   31 21:20:16      -34.921231        0.105619
LBFGS:   32 21:20:25      -34.940023        0.189703
LBFGS:   33 21:20:35      -34.941810        0.141839
LBFGS:   34 21:20:45      -34.942637        0.135409
LBFGS:   35 21:20:54      -34.949064        0.128063
LBFGS:   36 21:21:04      -34.955376        0.159274
LBFGS:   37 21:21:13      -34.981435        0.273180
LBFGS:   38 21:21:22      -35.016929        0.336007
LBFGS:   39 21:21:32      -35.048251        0.235481
LBFGS:   40 21:21:42      -35.067109        0.072911
LBFGS:   41 21:21:52      -35.069116        0.011852
LBFGS:   42 21:22:01      -35.069191        0.000779
