       Step     Time          Energy          fmax
LBFGS:    0 03:39:53      -35.101036        0.540001
LBFGS:    1 03:40:03      -35.116919        0.485340
LBFGS:    2 03:40:12      -35.181963        0.331920
LBFGS:    3 03:40:22      -35.187522        0.286905
LBFGS:    4 03:40:31      -35.215289        0.129452
LBFGS:    5 03:40:41      -35.235600        0.150308
LBFGS:    6 03:40:50      -35.247438        0.135859
LBFGS:    7 03:40:59      -35.252936        0.153462
LBFGS:    8 03:41:09      -35.257687        0.170949
LBFGS:    9 03:41:19      -35.271265        0.240763
LBFGS:   10 03:41:28      -35.271329        0.340645
LBFGS:   11 03:41:37      -35.296852        0.266862
LBFGS:   12 03:41:47      -35.311380        0.239081
LBFGS:   13 03:41:56      -35.341705        0.234457
LBFGS:   14 03:42:06      -35.360523        0.074248
LBFGS:   15 03:42:15      -35.362428        0.044025
LBFGS:   16 03:42:25      -35.362732        0.048448
LBFGS:   17 03:42:35      -35.363093        0.054663
LBFGS:   18 03:42:44      -35.365713        0.083466
LBFGS:   19 03:42:54      -35.370159        0.109253
LBFGS:   20 03:43:03      -35.379973        0.130812
LBFGS:   21 03:43:12      -35.390699        0.112892
LBFGS:   22 03:43:22      -35.396552        0.047676
LBFGS:   23 03:43:31      -35.397438        0.011242
LBFGS:   24 03:43:41      -35.397512        0.003504
