       Step     Time          Energy          fmax
LBFGS:    0 05:51:39      -34.230744        0.991598
LBFGS:    1 05:51:48      -34.314728        0.918257
LBFGS:    2 05:51:58      -34.765283        1.122675
LBFGS:    3 05:52:07      -34.855050        0.803499
LBFGS:    4 05:52:17      -34.967140        0.547588
LBFGS:    5 05:52:26      -35.100756        0.235476
LBFGS:    6 05:52:36      -35.106126        0.233130
LBFGS:    7 05:52:46      -35.192095        0.088293
LBFGS:    8 05:52:56      -35.197098        0.028589
LBFGS:    9 05:53:05      -35.197324        0.016788
LBFGS:   10 05:53:15      -35.197399        0.010451
LBFGS:   11 05:53:25      -35.197411        0.010608
LBFGS:   12 05:53:34      -35.197573        0.014914
LBFGS:   13 05:53:44      -35.197804        0.021664
LBFGS:   14 05:53:54      -35.198277        0.027798
LBFGS:   15 05:54:04      -35.198717        0.022379
LBFGS:   16 05:54:13      -35.198941        0.008838
