       Step     Time          Energy          fmax
LBFGS:    0 02:26:55      -35.108959        0.642108
LBFGS:    1 02:27:05      -35.131699        0.573587
LBFGS:    2 02:27:14      -35.216427        0.383844
LBFGS:    3 02:27:23      -35.224166        0.329578
LBFGS:    4 02:27:33      -35.263752        0.198506
LBFGS:    5 02:27:42      -35.318270        0.291503
LBFGS:    6 02:27:52      -35.380133        0.401259
LBFGS:    7 02:28:02      -35.411140        0.405094
LBFGS:    8 02:28:11      -35.431233        0.314446
LBFGS:    9 02:28:21      -35.447960        0.195072
LBFGS:   10 02:28:30      -35.456065        0.188320
LBFGS:   11 02:28:40      -35.486007        0.101938
LBFGS:   12 02:28:49      -35.488828        0.045702
LBFGS:   13 02:28:59      -35.489279        0.049276
LBFGS:   14 02:29:08      -35.489592        0.050558
LBFGS:   15 02:29:18      -35.490941        0.060229
LBFGS:   16 02:29:27      -35.493732        0.078783
LBFGS:   17 02:29:37      -35.499930        0.116155
LBFGS:   18 02:29:46      -35.508017        0.125578
LBFGS:   19 02:29:56      -35.514099        0.089926
LBFGS:   20 02:30:05      -35.517939        0.027509
LBFGS:   21 02:30:15      -35.518345        0.001675
