       Step     Time          Energy          fmax
LBFGS:    0 17:38:08      -34.215085        0.225482
LBFGS:    1 17:38:18      -34.218116        0.205639
LBFGS:    2 17:38:28      -34.231058        0.124668
LBFGS:    3 17:38:37      -34.232276        0.137007
LBFGS:    4 17:38:46      -34.238533        0.170189
LBFGS:    5 17:38:56      -34.264503        0.302654
LBFGS:    6 17:39:05      -34.217894        0.168194
LBFGS:    7 17:39:15      -34.296606        0.424167
LBFGS:    8 17:39:24      -34.237323        0.555216
LBFGS:    9 17:39:33      -34.371599        0.078620
LBFGS:   10 17:39:43      -34.359730        0.113337
LBFGS:   11 17:39:52      -34.372570        0.029136
LBFGS:   12 17:40:02      -34.371684        0.062538
LBFGS:   13 17:40:11      -34.374048        0.011546
LBFGS:   14 17:40:20      -34.374235        0.003882
