       Step     Time          Energy          fmax
LBFGS:    0 08:06:28      -34.381024        1.010667
LBFGS:    1 08:06:38      -34.438413        0.907147
LBFGS:    2 08:06:47      -34.624365        0.650504
LBFGS:    3 08:06:56      -34.649374        0.422821
LBFGS:    4 08:07:06      -34.668464        0.367337
LBFGS:    5 08:07:15      -34.870483        0.431883
LBFGS:    6 08:07:25      -34.999295        0.633361
LBFGS:    7 08:07:34      -35.052817        0.654167
LBFGS:    8 08:07:43      -35.114355        0.510712
LBFGS:    9 08:07:53      -35.172107        0.429426
LBFGS:   10 08:08:02      -35.204246        0.377027
LBFGS:   11 08:08:12      -35.262839        0.122868
LBFGS:   12 08:08:21      -35.269060        0.042007
LBFGS:   13 08:08:30      -35.269391        0.035973
LBFGS:   14 08:08:40      -35.269575        0.038712
LBFGS:   15 08:08:49      -35.270471        0.053500
LBFGS:   16 08:08:59      -35.272186        0.074949
LBFGS:   17 08:09:08      -35.275982        0.099925
LBFGS:   18 08:09:17      -35.281317        0.100609
LBFGS:   19 08:09:27      -35.285472        0.064855
LBFGS:   20 08:09:36      -35.287141        0.024363
LBFGS:   21 08:09:45      -35.287447        0.000770
