       Step     Time          Energy          fmax
LBFGS:    0 23:40:55      -35.087530        0.464032
LBFGS:    1 23:41:05      -35.099224        0.414386
LBFGS:    2 23:41:15      -35.145050        0.265228
LBFGS:    3 23:41:24      -35.148668        0.240436
LBFGS:    4 23:41:33      -35.181796        0.099582
LBFGS:    5 23:41:43      -35.190218        0.083571
LBFGS:    6 23:41:52      -35.193514        0.097120
LBFGS:    7 23:42:02      -35.195110        0.106142
LBFGS:    8 23:42:11      -35.199289        0.129983
LBFGS:    9 23:42:20      -35.211963        0.219066
LBFGS:   10 23:42:30      -35.218740        0.191710
LBFGS:   11 23:42:39      -35.235783        0.119839
LBFGS:   12 23:42:49      -35.205815        0.339991
LBFGS:   13 23:42:59      -35.255982        0.077414
LBFGS:   14 23:43:08      -35.259071        0.051238
LBFGS:   15 23:43:18      -35.259913        0.041383
LBFGS:   16 23:43:27      -35.260157        0.040441
LBFGS:   17 23:43:37      -35.260754        0.045948
LBFGS:   18 23:43:46      -35.261383        0.055367
LBFGS:   19 23:43:55      -35.263928        0.088772
LBFGS:   20 23:44:05      -35.268793        0.131536
LBFGS:   21 23:44:14      -35.277564        0.171392
LBFGS:   22 23:44:24      -35.286529        0.140806
LBFGS:   23 23:44:33      -35.294549        0.038875
LBFGS:   24 23:44:43      -35.295230        0.010486
LBFGS:   25 23:44:52      -35.295290        0.000962
