       Step     Time          Energy          fmax
LBFGS:    0 10:31:21      -34.858374        0.799375
LBFGS:    1 10:31:31      -34.897596        0.720011
LBFGS:    2 10:31:40      -35.046000        0.655283
LBFGS:    3 10:31:50      -35.072984        0.503665
LBFGS:    4 10:31:59      -35.127751        0.410312
LBFGS:    5 10:32:08      -35.381720        0.529373
LBFGS:    6 10:32:18      -35.424029        0.407218
LBFGS:    7 10:32:27      -35.474773        0.144109
LBFGS:    8 10:32:36      -35.476326        0.127637
LBFGS:    9 10:32:46      -35.478070        0.107124
LBFGS:   10 10:32:55      -35.483195        0.063454
LBFGS:   11 10:33:05      -35.490186        0.070687
LBFGS:   12 10:33:14      -35.493627        0.069754
LBFGS:   13 10:33:24      -35.494858        0.050482
LBFGS:   14 10:33:33      -35.495126        0.037934
LBFGS:   15 10:33:43      -35.495402        0.037296
LBFGS:   16 10:33:52      -35.496292        0.055003
LBFGS:   17 10:34:01      -35.498177        0.076119
LBFGS:   18 10:34:11      -35.502064        0.093564
LBFGS:   19 10:34:20      -35.507086        0.081358
LBFGS:   20 10:34:30      -35.510323        0.038928
LBFGS:   21 10:34:39      -35.511118        0.007963
