       Step     Time          Energy          fmax
LBFGS:    0 00:07:57      -34.528612        0.851658
LBFGS:    1 00:08:06      -34.589764        0.789069
LBFGS:    2 00:08:16      -34.972260        0.988409
LBFGS:    3 00:08:26      -35.039036        0.764052
LBFGS:    4 00:08:35      -35.186149        0.428160
LBFGS:    5 00:08:45      -35.257254        0.231314
LBFGS:    6 00:08:54      -35.262941        0.200323
LBFGS:    7 00:09:04      -35.278028        0.177523
LBFGS:    8 00:09:13      -35.303452        0.170220
LBFGS:    9 00:09:23      -35.325659        0.138774
LBFGS:   10 00:09:32      -35.339689        0.090583
LBFGS:   11 00:09:42      -35.342925        0.025784
LBFGS:   12 00:09:51      -35.343046        0.014058
LBFGS:   13 00:10:01      -35.343078        0.014436
LBFGS:   14 00:10:10      -35.343144        0.014956
LBFGS:   15 00:10:20      -35.343277        0.018601
LBFGS:   16 00:10:29      -35.343609        0.028544
LBFGS:   17 00:10:39      -35.344260        0.038273
LBFGS:   18 00:10:48      -35.345164        0.037482
LBFGS:   19 00:10:58      -35.345781        0.021199
LBFGS:   20 00:11:07      -35.345973        0.005095
