       Step     Time          Energy          fmax
LBFGS:    0 15:48:34      -33.188895        1.324021
LBFGS:    1 15:48:44      -33.300661        1.197467
LBFGS:    2 15:48:55      -33.583711        1.193990
LBFGS:    3 15:49:05      -33.698104        0.522811
LBFGS:    4 15:49:14      -33.737419        0.584716
LBFGS:    5 15:49:24      -34.236333        1.125284
LBFGS:    6 15:49:34      -34.444418        1.022001
LBFGS:    7 15:49:44      -34.552893        0.807764
LBFGS:    8 15:49:53      -34.716849        0.200011
LBFGS:    9 15:50:03      -34.724540        0.109341
LBFGS:   10 15:50:13      -34.726436        0.116331
LBFGS:   11 15:50:23      -34.728743        0.134399
LBFGS:   12 15:50:33      -34.733318        0.135019
LBFGS:   13 15:50:43      -34.737653        0.094923
LBFGS:   14 15:50:53      -34.739965        0.035820
LBFGS:   15 15:51:03      -34.740431        0.021116
LBFGS:   16 15:51:13      -34.740490        0.019541
LBFGS:   17 15:51:23      -34.740571        0.019675
LBFGS:   18 15:51:33      -34.740795        0.023555
LBFGS:   19 15:51:43      -34.741304        0.033135
LBFGS:   20 15:51:52      -34.742369        0.045455
LBFGS:   21 15:52:02      -34.743897        0.047393
LBFGS:   22 15:52:12      -34.745079        0.029178
LBFGS:   23 15:52:22      -34.745449        0.008013
