       Step     Time          Energy          fmax
LBFGS:    0 08:10:01      -34.175482        1.061595
LBFGS:    1 08:10:11      -34.244915        0.953244
LBFGS:    2 08:10:20      -34.466803        0.806259
LBFGS:    3 08:10:29      -34.510324        0.523145
LBFGS:    4 08:10:39      -34.547558        0.480096
LBFGS:    5 08:10:48      -35.008998        0.521588
LBFGS:    6 08:10:58      -34.918425        0.828013
LBFGS:    7 08:11:07      -35.115648        0.402323
LBFGS:    8 08:11:17      -35.142166        0.312938
LBFGS:    9 08:11:26      -35.176966        0.103587
LBFGS:   10 08:11:35      -35.177986        0.077164
LBFGS:   11 08:11:45      -35.179273        0.089018
LBFGS:   12 08:11:54      -35.183111        0.097982
LBFGS:   13 08:12:04      -35.185746        0.070259
LBFGS:   14 08:12:13      -35.186902        0.033883
LBFGS:   15 08:12:23      -35.187170        0.033212
LBFGS:   16 08:12:32      -35.187304        0.033864
LBFGS:   17 08:12:41      -35.187642        0.038000
LBFGS:   18 08:12:51      -35.188429        0.048698
LBFGS:   19 08:13:00      -35.190162        0.064678
LBFGS:   20 08:13:10      -35.193025        0.071142
LBFGS:   21 08:13:19      -35.195677        0.050149
LBFGS:   22 08:13:28      -35.196662        0.019647
LBFGS:   23 08:13:38      -35.196854        0.002446
