       Step     Time          Energy          fmax
LBFGS:    0 14:46:02      -35.326119        0.498567
LBFGS:    1 14:46:11      -35.352514        0.471282
LBFGS:    2 14:46:20      -35.406251        0.699605
LBFGS:    3 14:46:30      -35.514141        0.254051
LBFGS:    4 14:46:39      -35.525370        0.246094
LBFGS:    5 14:46:48      -35.531477        0.234012
LBFGS:    6 14:46:58      -35.538917        0.195495
LBFGS:    7 14:47:07      -35.547596        0.138146
LBFGS:    8 14:47:16      -35.552123        0.170131
LBFGS:    9 14:47:26      -35.555113        0.178770
LBFGS:   10 14:47:35      -35.560202        0.172157
LBFGS:   11 14:47:44      -35.567323        0.132335
LBFGS:   12 14:47:54      -35.573325        0.092284
LBFGS:   13 14:48:03      -35.575781        0.045091
LBFGS:   14 14:48:12      -35.576075        0.023991
LBFGS:   15 14:48:22      -35.576156        0.025365
LBFGS:   16 14:48:31      -35.576454        0.035295
LBFGS:   17 14:48:40      -35.577034        0.046822
LBFGS:   18 14:48:50      -35.578359        0.059769
LBFGS:   19 14:48:59      -35.580427        0.060631
LBFGS:   20 14:49:08      -35.582221        0.039138
LBFGS:   21 14:49:18      -35.582774        0.013740
LBFGS:   22 14:49:27      -35.582853        0.001028
