# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     724     0.00000     0.00000     0.03425   -3.922954878   -4.527472319   -0.604517441
     1     724     0.00000     0.00000     0.03562   -3.926902782   -4.539702216   -0.612799434
     1     724     0.00000     0.00000     0.03699   -3.930587348   -4.551758452   -0.621171104
     1     724     0.00000     0.00000     0.03836   -3.933703816   -4.564491110   -0.630787294
     1     724     0.00000     0.00000     0.03973   -3.935883645   -4.576443714   -0.640560069
     1     724     0.00000     0.00000     0.04110   -3.936686410   -4.581924232   -0.645237822
     1     725     0.00000     0.00000     0.00000   -3.991107624   -4.570136439   -0.579028815
     1     725     0.00000     0.00000     0.00137   -3.987513819   -4.560886502   -0.573372684
     1     725     0.00000     0.00000     0.00274   -3.977895720   -4.547461566   -0.569565846
     1     725     0.00000     0.00000     0.00411   -3.965478470   -4.536400005   -0.570921535
     1     725     0.00000     0.00000     0.00548   -3.952026638   -4.525577656   -0.573551019
     1     725     0.00000     0.00000     0.00685   -3.938173913   -4.513609915   -0.575436002
     1     725     0.00000     0.00000     0.00822   -3.924209858   -4.499695850   -0.575485991
     1     725     0.00000     0.00000     0.00959   -3.910311982   -4.483401305   -0.573089323
     1     725     0.00000     0.00000     0.01096   -3.896671227   -4.464555329   -0.567884102
     1     725     0.00000     0.00000     0.01233   -3.883596953   -4.442934971   -0.559338018
     1     725     0.00000     0.00000     0.01370   -3.871752671   -4.417693906   -0.545941235
     1     725     0.00000     0.00000     0.01507   -3.862650041   -4.388298265   -0.525648224
     1     725     0.00000     0.00000     0.01644   -3.858230962   -4.364151101   -0.505920139
     1     725     0.00000     0.00000     0.01781   -3.858114811   -4.357441230   -0.499326419
     1     725     0.00000     0.00000     0.01918   -3.860362396   -4.362723557   -0.502361161
     1     725     0.00000     0.00000     0.02055   -3.863771398   -4.373088446   -0.509317048
     1     725     0.00000     0.00000     0.02192   -3.867800421   -4.385307076   -0.517506655
     1     725     0.00000     0.00000     0.02329   -3.872146210   -4.397618863   -0.525472653
     1     725     0.00000     0.00000     0.02466   -3.876566594   -4.408452243   -0.531885649
     1     725     0.00000     0.00000     0.02603   -3.880771923   -4.415582512   -0.534810590
     1     725     0.00000     0.00000     0.02740   -3.884307852   -4.415347781   -0.531039929
     1     725     0.00000     0.00000     0.02877   -3.886502185   -4.403753581   -0.517251397
     1     725     0.00000     0.00000     0.03014   -3.886707920   -4.383461006   -0.496753086
     1     725     0.00000     0.00000     0.03151   -3.885039557   -4.364746725   -0.479707169
     1     725     0.00000     0.00000     0.03288   -3.882248172   -4.351901723   -0.469653552
     1     725     0.00000     0.00000     0.03425   -3.878962393   -4.343434148   -0.464471755
     1     725     0.00000     0.00000     0.03562   -3.875544204   -4.337545971   -0.462001766
     1     725     0.00000     0.00000     0.03699   -3.872164012   -4.333105184   -0.460941172
     1     725     0.00000     0.00000     0.03836   -3.868893414   -4.329476803   -0.460583388
     1     725     0.00000     0.00000     0.03973   -3.865762652   -4.326468968   -0.460706316
     1     725     0.00000     0.00000     0.04110   -3.863080071   -4.327242146   -0.464162075
     1     726     0.00000     0.00000     0.00000   -3.823819319   -4.262054580   -0.438235261
     1     726     0.00000     0.00000     0.00137   -3.823940305   -4.262215892   -0.438275587
     1     726     0.00000     0.00000     0.00274   -3.824302596   -4.262702751   -0.438400155
     1     726     0.00000     0.00000     0.00411   -3.824901065   -4.263530940   -0.438629875
     1     726     0.00000     0.00000     0.00548   -3.825734963   -4.264815651   -0.439080687
     1     726     0.00000     0.00000     0.00685   -3.826788751   -4.266835112   -0.440046362
     1     726     0.00000     0.00000     0.00822   -3.828041790   -4.269969209   -0.441927418
     1     726     0.00000     0.00000     0.00959   -3.829445344   -4.274592233   -0.445146889
     1     726     0.00000     0.00000     0.01096   -3.830892698   -4.281091125   -0.450198428
     1     726     0.00000     0.00000     0.01233   -3.832133394   -4.290070140   -0.457936745
     1     726     0.00000     0.00000     0.01370   -3.832554999   -4.302828596   -0.470273598
     1     726     0.00000     0.00000     0.01507   -3.830715013   -4.320336421   -0.489621408
     1     726     0.00000     0.00000     0.01644   -3.824842200   -4.333388765   -0.508546565
     1     726     0.00000     0.00000     0.01781   -3.816654481   -4.324167151   -0.507512670
     1     726     0.00000     0.00000     0.01918   -3.815454885   -4.291236801   -0.475781917
     1     726     0.00000     0.00000     0.02055   -3.818358613   -4.288081272   -0.469722659
     1     726     0.00000     0.00000     0.02192   -3.821646981   -4.289828140   -0.468181159
     1     726     0.00000     0.00000     0.02329   -3.824944110   -4.292381265   -0.467437155
     1     726     0.00000     0.00000     0.02466   -3.828183670   -4.295090880   -0.466907210
     1     726     0.00000     0.00000     0.02603   -3.831343869   -4.297769894   -0.466426026
     1     726     0.00000     0.00000     0.02740   -3.834422939   -4.300345870   -0.465922931
     1     726     0.00000     0.00000     0.02877   -3.837421328   -4.302774873   -0.465353545
     1     726     0.00000     0.00000     0.03014   -3.840353027   -4.305050121   -0.464697094
     1     726     0.00000     0.00000     0.03151   -3.843213969   -4.307177578   -0.463963609
     1     726     0.00000     0.00000     0.03288   -3.846022583   -4.309217700   -0.463195117
     1     726     0.00000     0.00000     0.03425   -3.848779669   -4.311234252   -0.462454583
     1     726     0.00000     0.00000     0.03562   -3.851517900   -4.313313460   -0.461795559
     1     726     0.00000     0.00000     0.03699   -3.854250869   -4.315481539   -0.461230670
     1     726     0.00000     0.00000     0.03836   -3.857004053   -4.317727281   -0.460723229
     1     726     0.00000     0.00000     0.03973   -3.859806833   -4.319962169   -0.460155336
     1     726     0.00000     0.00000     0.04110   -3.862381647   -4.318942610   -0.456560963
     1     727     0.00000     0.00000     0.00000   -3.777008221   -4.228341700   -0.451333479
     1     727     0.00000     0.00000     0.00137   -3.777254710   -4.228498632   -0.451243922
     1     727     0.00000     0.00000     0.00274   -3.777993356   -4.228973356   -0.450979999
     1     727     0.00000     0.00000     0.00411   -3.779211770   -4.229776989   -0.450565219
     1     727     0.00000     0.00000     0.00548   -3.780901638   -4.231021196   -0.450119558
     1     727     0.00000     0.00000     0.00685   -3.783034776   -4.232955331   -0.449920555
     1     727     0.00000     0.00000     0.00822   -3.785576706   -4.235838838   -0.450262132
     1     727     0.00000     0.00000     0.00959   -3.788482749   -4.239766930   -0.451284181
     1     727     0.00000     0.00000     0.01096   -3.791688353   -4.244603423   -0.452915069
     1     727     0.00000     0.00000     0.01233   -3.795121485   -4.250033607   -0.454912122
     1     727     0.00000     0.00000     0.01370   -3.798693150   -4.255633455   -0.456940305
     1     727     0.00000     0.00000     0.01507   -3.802293021   -4.260946275   -0.458653253
     1     727     0.00000     0.00000     0.01644   -3.805687303   -4.265599145   -0.459911843
     1     727     0.00000     0.00000     0.01781   -3.807490543   -4.275178910   -0.467688367
     1     727     0.00000     0.00000     0.01918   -3.800289436   -4.296451989   -0.496162553
     1     727     0.00000     0.00000     0.02055   -3.788101754   -4.282623970   -0.494522216
     1     727     0.00000     0.00000     0.02192   -3.775149892   -4.261640212   -0.486490320
     1     727     0.00000     0.00000     0.02329   -3.762153579   -4.239126100   -0.476972521
     1     727     0.00000     0.00000     0.02466   -3.751212394   -4.221209572   -0.469997178
     1     727     0.00000     0.00000     0.02603   -3.750200650   -4.222268412   -0.472067762
     1     727     0.00000     0.00000     0.02740   -3.751673467   -4.225627132   -0.473953665
     1     727     0.00000     0.00000     0.02877   -3.753326842   -4.228936140   -0.475609298
     1     727     0.00000     0.00000     0.03014   -3.754969975   -4.231967762   -0.476997786
     1     727     0.00000     0.00000     0.03151   -3.756537137   -4.234623643   -0.478086506
     1     727     0.00000     0.00000     0.03288   -3.757994794   -4.236870293   -0.478875500
     1     727     0.00000     0.00000     0.03425   -3.759299464   -4.238705205   -0.479405740
     1     727     0.00000     0.00000     0.03562   -3.760428589   -4.240180250   -0.479751661
     1     727     0.00000     0.00000     0.03699   -3.761347889   -4.241337144   -0.479989255
     1     727     0.00000     0.00000     0.03836   -3.762025365   -4.242184965   -0.480159600
     1     727     0.00000     0.00000     0.03973   -3.762442702   -4.242708689   -0.480265986
     1     727     0.00000     0.00000     0.04110   -3.762584897   -4.242887187   -0.480302290
     1     728     0.00000     0.00000     0.00000   -3.716436309   -4.148204319   -0.431768010
     1     728     0.00000     0.00000     0.00137   -3.716687039   -4.148622231   -0.431935191
     1     728     0.00000     0.00000     0.00274   -3.717421704   -4.149845974   -0.432424270
     1     728     0.00000     0.00000     0.00411   -3.718575020   -4.151781424   -0.433206405
     1     728     0.00000     0.00000     0.00548   -3.720074242   -4.154364411   -0.434290170
     1     728     0.00000     0.00000     0.00685   -3.721823707   -4.157579801   -0.435756094
     1     728     0.00000     0.00000     0.00822   -3.723735155   -4.161409459   -0.437674304
     1     728     0.00000     0.00000     0.00959   -3.725741724   -4.165769446   -0.440027722
     1     728     0.00000     0.00000     0.01096   -3.727788643   -4.170507038   -0.442718395
     1     728     0.00000     0.00000     0.01233   -3.729836767   -4.175449941   -0.445613174
     1     728     0.00000     0.00000     0.01370   -3.731870347   -4.180460326   -0.448589979
     1     728     0.00000     0.00000     0.01507   -3.733879855   -4.185438907   -0.451559052
     1     728     0.00000     0.00000     0.01644   -3.735857301   -4.190320007   -0.454462706
     1     728     0.00000     0.00000     0.01781   -3.737805687   -4.195077308   -0.457271621
     1     728     0.00000     0.00000     0.01918   -3.739729806   -4.199701602   -0.459971797
     1     728     0.00000     0.00000     0.02055   -3.741612411   -4.204164493   -0.462552082
     1     728     0.00000     0.00000     0.02192   -3.743423695   -4.208409606   -0.464985911
     1     728     0.00000     0.00000     0.02329   -3.745008006   -4.212134861   -0.467126855
     1     728     0.00000     0.00000     0.02466   -3.744450726   -4.210600873   -0.466150146
     1     728     0.00000     0.00000     0.02603   -3.733950206   -4.189707603   -0.455757397
     1     728     0.00000     0.00000     0.02740   -3.720982874   -4.166837005   -0.445854131
     1     728     0.00000     0.00000     0.02877   -3.707871500   -4.144644263   -0.436772762
     1     728     0.00000     0.00000     0.03014   -3.694818273   -4.123731729   -0.428913456
     1     728     0.00000     0.00000     0.03151   -3.681877146   -4.104543151   -0.422666005
     1     728     0.00000     0.00000     0.03288   -3.669109805   -4.087403643   -0.418293838
     1     728     0.00000     0.00000     0.03425   -3.656549409   -4.072356705   -0.415807297
     1     728     0.00000     0.00000     0.03562   -3.644282613   -4.059159882   -0.414877269
     1     728     0.00000     0.00000     0.03699   -3.632453358   -4.047373260   -0.414919902
     1     728     0.00000     0.00000     0.03836   -3.621415342   -4.036866666   -0.415451324
     1     728     0.00000     0.00000     0.03973   -3.612245060   -4.028629512   -0.416384452
     1     728     0.00000     0.00000     0.04110   -3.608113781   -4.025268294   -0.417154513
     1     729     0.00000     0.00000     0.00000   -3.602861614   -4.047131208   -0.444269594
     1     729     0.00000     0.00000     0.00137   -3.602354147   -4.046565968   -0.444211821
     1     729     0.00000     0.00000     0.00274   -3.600855311   -4.044902318   -0.444047007
     1     729     0.00000     0.00000     0.00411   -3.598422233   -4.042214882   -0.443792648
     1     729     0.00000     0.00000     0.00548   -3.595149223   -4.038565325   -0.443416102
     1     729     0.00000     0.00000     0.00685   -3.591137293   -4.033893893   -0.442756600
     1     729     0.00000     0.00000     0.00822   -3.586494118   -4.028075386   -0.441581268
     1     729     0.00000     0.00000     0.00959   -3.581322965   -4.021032799   -0.439709834
     1     729     0.00000     0.00000     0.01096   -3.575713063   -4.012792837   -0.437079773
     1     729     0.00000     0.00000     0.01233   -3.569743322   -4.003483082   -0.433739760
     1     729     0.00000     0.00000     0.01370   -3.563489157   -3.993295256   -0.429806099
     1     729     0.00000     0.00000     0.01507   -3.557000464   -3.982417879   -0.425417415
     1     729     0.00000     0.00000     0.01644   -3.550333642   -3.971040040   -0.420706398
     1     729     0.00000     0.00000     0.01781   -3.543530642   -3.959313540   -0.415782897
     1     729     0.00000     0.00000     0.01918   -3.536634710   -3.947367479   -0.410732769
     1     729     0.00000     0.00000     0.02055   -3.529677397   -3.935300217   -0.405622821
     1     729     0.00000     0.00000     0.02192   -3.522691648   -3.923200559   -0.400508911
     1     729     0.00000     0.00000     0.02329   -3.515714453   -3.911162203   -0.395447750
     1     729     0.00000     0.00000     0.02466   -3.508783570   -3.899294642   -0.390511072
     1     729     0.00000     0.00000     0.02603   -3.501948379   -3.887768124   -0.385819745
     1     729     0.00000     0.00000     0.02740   -3.495363178   -3.877212345   -0.381849167
     1     729     0.00000     0.00000     0.02877   -3.492065260   -3.889347611   -0.397282351
     1     729     0.00000     0.00000     0.03014   -3.500926814   -3.908322528   -0.407395713
     1     729     0.00000     0.00000     0.03151   -3.511103799   -3.920842143   -0.409738344
     1     729     0.00000     0.00000     0.03288   -3.521550479   -3.932714630   -0.411164151
     1     729     0.00000     0.00000     0.03425   -3.532154384   -3.944038842   -0.411884458
     1     729     0.00000     0.00000     0.03562   -3.542834511   -3.954868414   -0.412033903
     1     729     0.00000     0.00000     0.03699   -3.553429417   -3.965214422   -0.411785004
     1     729     0.00000     0.00000     0.03836   -3.563581866   -3.974810190   -0.411228325
     1     729     0.00000     0.00000     0.03973   -3.572229546   -3.982519507   -0.410289961
     1     729     0.00000     0.00000     0.04110   -3.576186385   -3.985704587   -0.409518202
     1     730     0.00000     0.00000     0.00000   -3.363338348   -3.721085833   -0.357747485
     1     730     0.00000     0.00000     0.00137   -3.363742904   -3.721451933   -0.357709029
     1     730     0.00000     0.00000     0.00274   -3.364945299   -3.722544576   -0.357599277
     1     730     0.00000     0.00000     0.00411   -3.366917920   -3.724356989   -0.357439069
     1     730     0.00000     0.00000     0.00548   -3.369620923   -3.726933910   -0.357312988
     1     730     0.00000     0.00000     0.00685   -3.373002131   -3.730417711   -0.357415580
     1     730     0.00000     0.00000     0.00822   -3.377018985   -3.734987240   -0.357968255
     1     730     0.00000     0.00000     0.00959   -3.381622556   -3.740739765   -0.359117209
     1     730     0.00000     0.00000     0.01096   -3.386767606   -3.747667121   -0.360899515
     1     730     0.00000     0.00000     0.01233   -3.392417381   -3.755680236   -0.363262855
     1     730     0.00000     0.00000     0.01370   -3.398538610   -3.764645205   -0.366106595
     1     730     0.00000     0.00000     0.01507   -3.405109043   -3.774425997   -0.369316954
     1     730     0.00000     0.00000     0.01644   -3.412095691   -3.784885028   -0.372789337
     1     730     0.00000     0.00000     0.01781   -3.419468326   -3.795906210   -0.376437885
     1     730     0.00000     0.00000     0.01918   -3.427216009   -3.807412042   -0.380196033
     1     730     0.00000     0.00000     0.02055   -3.435316158   -3.819328329   -0.384012171
     1     730     0.00000     0.00000     0.02192   -3.443753618   -3.831596043   -0.387842425
     1     730     0.00000     0.00000     0.02329   -3.452495012   -3.844136878   -0.391641866
     1     730     0.00000     0.00000     0.02466   -3.461535465   -3.856888014   -0.395352549
     1     730     0.00000     0.00000     0.02603   -3.470825839   -3.869698650   -0.398872811
     1     730     0.00000     0.00000     0.02740   -3.480243526   -3.882010548   -0.401767021
     1     730     0.00000     0.00000     0.02877   -3.486759443   -3.872290513   -0.385531070
     1     730     0.00000     0.00000     0.03014   -3.481542277   -3.855880912   -0.374338636
     1     730     0.00000     0.00000     0.03151   -3.475470728   -3.846751529   -0.371280801
     1     730     0.00000     0.00000     0.03288   -3.469635506   -3.838951651   -0.369316145
     1     730     0.00000     0.00000     0.03425   -3.464203323   -3.832404994   -0.368201671
     1     730     0.00000     0.00000     0.03562   -3.459324253   -3.827057537   -0.367733284
     1     730     0.00000     0.00000     0.03699   -3.455179224   -3.822804841   -0.367625617
     1     730     0.00000     0.00000     0.03836   -3.451972814   -3.819604553   -0.367631739
     1     730     0.00000     0.00000     0.03973   -3.449925842   -3.817575204   -0.367649363
     1     730     0.00000     0.00000     0.04110   -3.449223225   -3.816880345   -0.367657120
     1     731     0.00000     0.00000     0.00000   -3.314669851   -3.662750714   -0.348080863
     1     731     0.00000     0.00000     0.00137   -3.314680701   -3.662802665   -0.348121964
     1     731     0.00000     0.00000     0.00274   -3.314722637   -3.662962443   -0.348239806
     1     731     0.00000     0.00000     0.00411   -3.314823668   -3.663247745   -0.348424076
     1     731     0.00000     0.00000     0.00548   -3.315015063   -3.663706763   -0.348691700
     1     731     0.00000     0.00000     0.00685   -3.315340056   -3.664438128   -0.349098072
     1     731     0.00000     0.00000     0.00822   -3.315839511   -3.665529648   -0.349690137
     1     731     0.00000     0.00000     0.00959   -3.316544211   -3.667017771   -0.350473560
     1     731     0.00000     0.00000     0.01096   -3.317483196   -3.668902073   -0.351418877
     1     731     0.00000     0.00000     0.01233   -3.318672628   -3.671154209   -0.352481581
     1     731     0.00000     0.00000     0.01370   -3.320126881   -3.673743442   -0.353616561
     1     731     0.00000     0.00000     0.01507   -3.321859418   -3.676646067   -0.354786649
     1     731     0.00000     0.00000     0.01644   -3.323871149   -3.679835834   -0.355964685
     1     731     0.00000     0.00000     0.01781   -3.326158973   -3.683291510   -0.357132537
     1     731     0.00000     0.00000     0.01918   -3.328724833   -3.687003427   -0.358278594
     1     731     0.00000     0.00000     0.02055   -3.331553123   -3.690947942   -0.359394819
     1     731     0.00000     0.00000     0.02192   -3.334637319   -3.695111458   -0.360474139
     1     731     0.00000     0.00000     0.02329   -3.337953233   -3.699461168   -0.361507935
     1     731     0.00000     0.00000     0.02466   -3.341486306   -3.703970329   -0.362484024
     1     731     0.00000     0.00000     0.02603   -3.345211721   -3.708596837   -0.363385116
     1     731     0.00000     0.00000     0.02740   -3.349102788   -3.713290881   -0.364188093
     1     731     0.00000     0.00000     0.02877   -3.353128427   -3.717993819   -0.364865392
     1     731     0.00000     0.00000     0.03014   -3.357226835   -3.722615607   -0.365388772
     1     731     0.00000     0.00000     0.03151   -3.361353003   -3.727091047   -0.365738044
     1     731     0.00000     0.00000     0.03288   -3.365430981   -3.731343145   -0.365912164
     1     731     0.00000     0.00000     0.03425   -3.369352273   -3.735291880   -0.365939607
     1     731     0.00000     0.00000     0.03562   -3.372993174   -3.738870324   -0.365877149
     1     731     0.00000     0.00000     0.03699   -3.376180008   -3.741967343   -0.365787335
     1     731     0.00000     0.00000     0.03836   -3.378701815   -3.744409300   -0.365707485
     1     731     0.00000     0.00000     0.03973   -3.380333413   -3.745985375   -0.365651962
     1     731     0.00000     0.00000     0.04110   -3.380903731   -3.746535484   -0.365631753
     1     732     0.00000     0.00000     0.00000   -2.460449835   -1.653290538    0.807159297
     1     732     0.00000     0.00000     0.00137   -2.460347597   -1.653163891    0.807183706
     1     732     0.00000     0.00000     0.00274   -2.460057664   -1.652801638    0.807256025
     1     732     0.00000     0.00000     0.00411   -2.459566010   -1.652189486    0.807376523
     1     732     0.00000     0.00000     0.00548   -2.458873651   -1.651302337    0.807571314
     1     732     0.00000     0.00000     0.00685   -2.457975101   -1.650073895    0.807901206
     1     732     0.00000     0.00000     0.00822   -2.456869450   -1.648456077    0.808413374
     1     732     0.00000     0.00000     0.00959   -2.455543277   -1.646434215    0.809109063
     1     732     0.00000     0.00000     0.01096   -2.454006201   -1.644055531    0.809950671
     1     732     0.00000     0.00000     0.01233   -2.452247834   -1.641365239    0.810882596
     1     732     0.00000     0.00000     0.01370   -2.450275377   -1.638425023    0.811850354
     1     732     0.00000     0.00000     0.01507   -2.448099697   -1.635290204    0.812809493
     1     732     0.00000     0.00000     0.01644   -2.445719824   -1.631992175    0.813727649
     1     732     0.00000     0.00000     0.01781   -2.443139181   -1.628555855    0.814583326
     1     732     0.00000     0.00000     0.01918   -2.440393087   -1.625030787    0.815362301
     1     732     0.00000     0.00000     0.02055   -2.437477651   -1.621423362    0.816054289
     1     732     0.00000     0.00000     0.02192   -2.434424790   -1.617774781    0.816650009
     1     732     0.00000     0.00000     0.02329   -2.431248668   -1.614109396    0.817139271
     1     732     0.00000     0.00000     0.02466   -2.427988768   -1.610478649    0.817510119
     1     732     0.00000     0.00000     0.02603   -2.424675942   -1.606927199    0.817748743
     1     732     0.00000     0.00000     0.02740   -2.421343916   -1.603502352    0.817841564
     1     732     0.00000     0.00000     0.02877   -2.418041679   -1.600262578    0.817779101
     1     732     0.00000     0.00000     0.03014   -2.414812782   -1.597250342    0.817562440
     1     732     0.00000     0.00000     0.03151   -2.411714759   -1.594504257    0.817210502
     1     732     0.00000     0.00000     0.03288   -2.408817772   -1.592052660    0.816765112
     1     732     0.00000     0.00000     0.03425   -2.406185908   -1.589898048    0.816287860
     1     732     0.00000     0.00000     0.03562   -2.403892778   -1.588049489    0.815843289
     1     732     0.00000     0.00000     0.03699   -2.402012123   -1.586537170    0.815474953
     1     732     0.00000     0.00000     0.03836   -2.400610486   -1.585412150    0.815198336
     1     732     0.00000     0.00000     0.03973   -2.399744175   -1.584720755    0.815023419
     1     732     0.00000     0.00000     0.04110   -2.399452954   -1.584489628    0.814963326
     1     733     0.00000     0.00000     0.00000   -2.403135658   -1.581680967    0.821454691
     1     733     0.00000     0.00000     0.00137   -2.402849046   -1.581415829    0.821433217
     1     733     0.00000     0.00000     0.00274   -2.402007815   -1.580637945    0.821369870
     1     733     0.00000     0.00000     0.00411   -2.400608010   -1.579334363    0.821273648
     1     733     0.00000     0.00000     0.00548   -2.398666746   -1.577459913    0.821206832
     1     733     0.00000     0.00000     0.00685   -2.396197016   -1.574871558    0.821325458
     1     733     0.00000     0.00000     0.00822   -2.393220272   -1.571406408    0.821813865
     1     733     0.00000     0.00000     0.00959   -2.389745697   -1.566946206    0.822799491
     1     733     0.00000     0.00000     0.01096   -2.385801560   -1.561479581    0.824321980
     1     733     0.00000     0.00000     0.01233   -2.381402933   -1.555054899    0.826348034
     1     733     0.00000     0.00000     0.01370   -2.376573201   -1.547772376    0.828800826
     1     733     0.00000     0.00000     0.01507   -2.371330941   -1.539741723    0.831589218
     1     733     0.00000     0.00000     0.01644   -2.365690518   -1.531063587    0.834626931
     1     733     0.00000     0.00000     0.01781   -2.359663511   -1.521822714    0.837840796
     1     733     0.00000     0.00000     0.01918   -2.353287978   -1.512115606    0.841172372
     1     733     0.00000     0.00000     0.02055   -2.346567420   -1.501992584    0.844574836
     1     733     0.00000     0.00000     0.02192   -2.339515815   -1.491508631    0.848007184
     1     733     0.00000     0.00000     0.02329   -2.332148383   -1.480720954    0.851427429
     1     733     0.00000     0.00000     0.02466   -2.324496752   -1.469712360    0.854784392
     1     733     0.00000     0.00000     0.02603   -2.316567740   -1.458559733    0.858008007
     1     733     0.00000     0.00000     0.02740   -2.308385632   -1.447389485    0.860996147
     1     733     0.00000     0.00000     0.02877   -2.299977863   -1.436397720    0.863580143
     1     733     0.00000     0.00000     0.03014   -2.291416360   -1.426068681    0.865347679
     1     733     0.00000     0.00000     0.03151   -2.283078522   -1.419689992    0.863388531
     1     733     0.00000     0.00000     0.03288   -2.279325789   -1.441317665    0.838008125
     1     733     0.00000     0.00000     0.03425   -2.281293043   -1.448118484    0.833174558
     1     733     0.00000     0.00000     0.03562   -2.283540607   -1.450893585    0.832647023
     1     733     0.00000     0.00000     0.03699   -2.285461757   -1.452844684    0.832617073
     1     733     0.00000     0.00000     0.03836   -2.286907673   -1.454218593    0.832689079
     1     733     0.00000     0.00000     0.03973   -2.287807360   -1.455055166    0.832752195
     1     733     0.00000     0.00000     0.04110   -2.288114849   -1.455338946    0.832775903
     1     734     0.00000     0.00000     0.00000   -2.222716442   -1.357209100    0.865507342
     1     734     0.00000     0.00000     0.00137   -2.222826409   -1.357302158    0.865524251
     1     734     0.00000     0.00000     0.00274   -2.223151876   -1.357576832    0.865575044
     1     734     0.00000     0.00000     0.00411   -2.223695011   -1.358036582    0.865658429
     1     734     0.00000     0.00000     0.00548   -2.224459155   -1.358702932    0.865756222
     1     734     0.00000     0.00000     0.00685   -2.225444065   -1.359633365    0.865810701
     1     734     0.00000     0.00000     0.00822   -2.226654398   -1.360919821    0.865734577
     1     734     0.00000     0.00000     0.00959   -2.228089670   -1.362647646    0.865442024
     1     734     0.00000     0.00000     0.01096   -2.229752013   -1.364880960    0.864871054
     1     734     0.00000     0.00000     0.01233   -2.231635980   -1.367645209    0.863990771
     1     734     0.00000     0.00000     0.01370   -2.233744215   -1.370946597    0.862797617
     1     734     0.00000     0.00000     0.01507   -2.236072884   -1.374766014    0.861306869
     1     734     0.00000     0.00000     0.01644   -2.238612385   -1.379067522    0.859544863
     1     734     0.00000     0.00000     0.01781   -2.241351501   -1.383808185    0.857543316
     1     734     0.00000     0.00000     0.01918   -2.244284413   -1.388947850    0.855336563
     1     734     0.00000     0.00000     0.02055   -2.247384557   -1.394423237    0.852961321
     1     734     0.00000     0.00000     0.02192   -2.250634737   -1.400176202    0.850458535
     1     734     0.00000     0.00000     0.02329   -2.254006305   -1.406130110    0.847876194
     1     734     0.00000     0.00000     0.02466   -2.257468133   -1.412193155    0.845274978
     1     734     0.00000     0.00000     0.02603   -2.260980521   -1.418245859    0.842734662
     1     734     0.00000     0.00000     0.02740   -2.264495660   -1.424131260    0.840364399
     1     734     0.00000     0.00000     0.02877   -2.267949731   -1.429614064    0.838335667
     1     734     0.00000     0.00000     0.03014   -2.271229923   -1.434172331    0.837057592
     1     734     0.00000     0.00000     0.03151   -2.273918233   -1.434480166    0.839438067
     1     734     0.00000     0.00000     0.03288   -2.271616054   -1.406495413    0.865120641
     1     734     0.00000     0.00000     0.03425   -2.263136475   -1.393008140    0.870128335
     1     734     0.00000     0.00000     0.03562   -2.253893785   -1.383179591    0.870714194
     1     734     0.00000     0.00000     0.03699   -2.244523319   -1.373861896    0.870661423
     1     734     0.00000     0.00000     0.03836   -2.235323557   -1.365018295    0.870305262
     1     734     0.00000     0.00000     0.03973   -2.227119015   -1.357548567    0.869570447
     1     734     0.00000     0.00000     0.04110   -2.223041601   -1.354244297    0.868797304
     1     735     0.00000     0.00000     0.00000   -2.019476511   -1.130258047    0.889218464
     1     735     0.00000     0.00000     0.00137   -2.020070946   -1.130827033    0.889243913
     1     735     0.00000     0.00000     0.00274   -2.021756605   -1.132443147    0.889313458
     1     735     0.00000     0.00000     0.00411   -2.024333143   -1.134923654    0.889409489
     1     735     0.00000     0.00000     0.00548   -2.027549974   -1.138053321    0.889496653
     1     735     0.00000     0.00000     0.00685   -2.031190514   -1.141677915    0.889512599
     1     735     0.00000     0.00000     0.00822   -2.035083040   -1.145683149    0.889399891
     1     735     0.00000     0.00000     0.00959   -2.039103486   -1.149962188    0.889141298
     1     735     0.00000     0.00000     0.01096   -2.043154819   -1.154391550    0.888763269
     1     735     0.00000     0.00000     0.01233   -2.047159791   -1.158840942    0.888318849
     1     735     0.00000     0.00000     0.01370   -2.051077049   -1.163210427    0.887866622
     1     735     0.00000     0.00000     0.01507   -2.054866797   -1.167408872    0.887457925
     1     735     0.00000     0.00000     0.01644   -2.058502812   -1.171372123    0.887130690
     1     735     0.00000     0.00000     0.01781   -2.061969514   -1.175059986    0.886909528
     1     735     0.00000     0.00000     0.01918   -2.065271514   -1.178461242    0.886810272
     1     735     0.00000     0.00000     0.02055   -2.068423400   -1.181573698    0.886849702
     1     735     0.00000     0.00000     0.02192   -2.071508936   -1.184435808    0.887073128
     1     735     0.00000     0.00000     0.02329   -2.074810610   -1.187139642    0.887670968
     1     735     0.00000     0.00000     0.02466   -2.079518654   -1.190384787    0.889133867
     1     735     0.00000     0.00000     0.02603   -2.087968500   -1.199158800    0.888809700
     1     735     0.00000     0.00000     0.02740   -2.098825690   -1.213360423    0.885465267
     1     735     0.00000     0.00000     0.02877   -2.110263381   -1.228533900    0.881729481
     1     735     0.00000     0.00000     0.03014   -2.121778007   -1.243384303    0.878393704
     1     735     0.00000     0.00000     0.03151   -2.133244716   -1.257509415    0.875735300
     1     735     0.00000     0.00000     0.03288   -2.144596530   -1.270706302    0.873890227
     1     735     0.00000     0.00000     0.03425   -2.155776222   -1.282909222    0.872867000
